x1,x2,y
6.6093407283394505,10.810925800006926,112.93002646432943
1.5831765962807847,10.668566422120055,57.00215651313872
7.878968798670737,3.040425466249863,12.195750425313072
5.460520435890459,0.5498309275235569,16.905857432355226
-3.587339781685257,4.556992827106039,79.03879615079795
9.634335274551338,2.357044572884262,0.6981886637980264
6.417095529855295,5.9368271882354104,42.847446246482704
6.790964579154307,14.690191787289065,201.741671873568
-3.0782955098668117,2.7160705635783144,88.91495189860458
1.755789068433507,4.783109151344534,9.624505934615309
0.5619703634887188,10.876714744793585,50.96194649440765
8.901474832729027,7.637741742928824,32.69424424123871
4.657976801209967,0.6589221536007739,10.011505632245145
7.34142419906245,2.4253502724198253,16.024548453315663
1.6512129824099668,14.02874332159794,115.41155314295705
-1.5914191732283465,1.547474891085427,63.27496931922975
3.318771805237523,9.526391808145586,55.093985879952015
-4.04274115843737,11.884884732613672,11.119186174528743
7.414467579888731,3.9815859408738588,21.269414264926592
4.4749659868309735,10.87617004708035,96.31488623797857
6.371316101280607,2.5484276854527037,21.651770887108277
0.31788952194802533,4.271254122506855,20.64837857146604
9.56047036592355,4.677330463263112,4.83542963947677
8.396816819832965,14.946524858463354,179.33590526611815
6.675752456106428,3.2185844282693594,23.223827620488294
-2.0804193822204864,1.9381119695037752,68.23395689327194
2.0008150559055125,13.885371562221156,117.3545387614889
-4.342943513191568,2.4289604073052913,173.4492311889289
-2.6856576189867827,13.18919879444108,5.3112945468057315
5.245734298636819,9.75684941470035,87.99858044732846
6.171432338617256,8.652922471057781,76.61822118341533
9.51264598651315,11.270080673198652,76.47271625591256
-0.11261962792772096,10.88998435722075,41.71696534365294
0.5568955905230331,1.6578928412747058,30.372163595940354
2.0433371691371187,14.991991656100335,142.62934484384758
-2.1579296137357145,14.128345896730929,21.427784735338204
-3.0511774199679254,13.448879442928744,2.369522571784045
2.1355738933890063,9.334337009136103,42.609905526979134
-1.5963597642367384,7.841869969984712,10.811398554801727
5.0472099202376555,8.044178758225025,59.207416116490734
1.5572787830849606,0.2240541634234866,23.16728874049275
7.490172940867561,7.492042529181644,51.42923808890172
5.5039765300337375,9.356543514898798,84.11934559662109
-0.3145003792693837,9.880593131624227,30.469663393663897
7.483897020928016,4.982091975769695,26.851255448496673
7.071465362452027,7.069235254403242,51.155096661735136
0.8121756854526172,9.544659099938617,39.18759709699244
-0.6750784410463382,6.424582654127725,17.998237277082918
5.237432559624633,14.432027984752878,189.6882813142389
-2.9037127458603527,10.581631647780004,1.942917449800646
-2.0013769628733753,0.019106193763357426,99.76485960582531
-4.889565953734917,0.3491922222337951,284.6463422898461
6.8038656625320755,10.354503052025615,103.02313434372482
4.972762848880482,6.189676463182541,36.575685959295996
5.577480679395027,12.592064238183994,148.41557141182363
6.710935465329518,2.5952311422939305,20.86267653211232
1.8837366330750989,0.20740371078437791,17.625555212384537
3.531117939293406,5.8212352517056845,15.789219970952919
-2.9030450280851383,11.040961564611735,1.1161592604774313
-3.2820488969603985,14.575916000663529,4.337251820894659
5.026044426857075,13.254808190265832,156.73855668353158
2.0664430921469883,7.261119179057083,21.41981936302265
3.4785415972178324,12.192259247945499,104.2724827991811
6.474982861240385,1.0549568680142107,19.429165145436237
4.520774800008862,8.58408521377325,59.13559706017174
3.3036910098699366,13.864476195217051,137.706317846744
3.3881074111812026,5.945777212361099,15.550533770828693
-0.4407485290608175,14.401509444946734,77.5891842072201
-4.537732481480909,3.3102764509365796,166.38133087328555
1.5507608384854352,1.5845071430009028,15.2911639192132
-1.7812299077070621,7.871435041225516,9.880375308808539
1.1279296558695426,13.608703079718365,99.48329723975681
7.801046099022491,4.669188281171163,20.89736331523021
-1.4909077120198888,12.002404790984286,21.93791748089164
-4.12545887466401,2.537958988204214,154.17097359915343
-0.779241619670052,11.183555940014093,31.768930495644124
-0.5960936334997458,8.355404120811466,19.797830600950874
4.928747720903425,2.6252546309155833,13.833899474344278
3.355482285119175,10.771308741564129,75.56384901208216
6.758473136596203,10.70634170184641,109.97024668814474
4.964703104910813,7.731528437151605,53.985735522160034
1.0958029216010576,3.3820145646401194,15.45037206099284
7.210305769990519,1.9844083836749482,16.315932217782215
-2.4954062013844416,14.35882572689684,15.17044164175317
